"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.554215517241374","22.230051724137933","0.08097305812821287","-1","135.0","312.0","312.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.56367015302325","22.20648607916298","0.08327628685633416","-1","135.0","312.0","312.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.5730884111388","22.183153347617182","0.08564309850262584","-1","147.0","385.0","385.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.58247091795843","22.160052084030365","0.08807508420985317","-1","147.0","385.0","385.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.59181829985257","22.13718084293234","0.09057385957293429","-1","150.0","361.0","361.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.60113118319161","22.11453817885292","0.09314106417255962","-1","150.0","361.0","361.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.610410194345995","22.092122646321926","0.09577836014644174","-1","150.0","361.0","361.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.61965595968612","22.06993279986916","0.0984874314480519","-1","150.0","361.0","361.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.628869105582396","22.04796719402445","0.10126998188613993","-1","150.0","361.0","361.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.638050258405244","22.026224383317604","0.10412773455408793","-1","133.0","308.0","308.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.64720004452507","22.004702922278437","0.10706242926881518","-1","133.0","308.0","308.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.6563190903123","21.983401365436773","0.11007582134422875","-1","133.0","308.0","308.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.66540802213734","21.962318267322413","0.1131696791493086","-1","133.0","308.0","308.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.67446746637061","21.941452182465177","0.11634578230471367","-1","133.0","308.0","308.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.68349804938251","21.920801665394883","0.11960591851728582","-1","133.0","308.0","308.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.69250039754346","21.900365270641345","0.12295188199140412","-1","159.0","235.0","235.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.701475137223866","21.880141552734376","0.12638546929677302","-1","159.0","235.0","235.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.71042289479416","21.86012906620379","0.12990847704566796","-1","159.0","235.0","235.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.71934429662474","21.840326365579408","0.13352269791915516","-1","159.0","235.0","235.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.728239969086026","21.820732005391037","0.13722991723191877","-1","159.0","235.0","235.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.737110538548436","21.801344540168497","0.14103190866423257","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.74595663138238","21.782162524441606","0.14493043013035575","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.75477887395826","21.763184512740168","0.14892721846064103","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.7635778926465","21.744409059594005","0.15302398554260968","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.772354313817516","21.725834719532934","0.15722241165060144","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.78110876384172","21.707460047086762","0.161524140496118","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.78984186908952","21.689283596785316","0.16593077262691885","-1","155.0","239.0","239.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.79855425593134","21.671303923158398","0.17044385924059924","-1","141.0","191.0","191.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.80724655073758","21.65351958073583","0.17506489485770574","-1","143.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.815919379878665","21.635929124047426","0.17979531029209508","-1","143.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.824573369725","21.618531107623","0.18463646421651955","-1","143.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.833209146647","21.60132408599237","0.18958963593446873","-1","143.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.84182733701509","21.584306613685342","0.1946560154919327","-1","143.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.85042856719967","21.567477245231743","0.19983669535580736","-1","143.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.85901346357115","21.55083453516138","0.20513266030344712","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.86758265249997","21.53437703800407","0.2105447775182836","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.87613676035651","21.51810330828963","0.216073786008758","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.8846764135112","21.50201190054787","0.22172028544781727","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.89320223833445","21.486101369308606","0.22748472481942503","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.90171486119669","21.470370269101657","0.23336739035416537","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.91021490846831","21.45481715445683","0.23936839331347512","-1","158.0","206.0","206.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.918703006519735","21.439440579903952","0.24548765697487768","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.92717978172137","21.424239099972826","0.2517249035182732","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.93564586044365","21.40921126919327","0.258079640577365","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.944101869056965","21.394355642095107","0.2645511471352221","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.95254843393174","21.37967077320814","0.2711384594290878","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.96098618143838","21.365155217062192","0.27784035634179055","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.969415737947315","21.35080752818708","0.2846553449294514","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.977837729828934","21.33662626111261","0.29158164497280437","-1","174.0","215.0","215.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.98625278345368","21.3226099703686","0.2986171750974226","-1","168.0","199.0","199.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","53.99466152519193","21.30875721048487","0.305759536685052","-1","168.0","199.0","199.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.00306458141414","21.29506653599123","0.3130059994442323","-1","168.0","199.0","199.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.01146257849069","21.28153650141749","0.32035348670359337","-1","168.0","199.0","199.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.01985614279201","21.268165661293477","0.3277985604515974","-1","168.0","199.0","199.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.0282459006885","21.254952570148994","0.3353374074770137","-1","168.0","199.0","199.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.036632478550594","21.241895782513865","0.34296582527308694","-1","176.0","251.0","251.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.04501650274868","21.228993852917903","0.3506792085996793","-1","176.0","251.0","251.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.05339859965319","21.216245335890914","0.3584725375474634","-1","176.0","251.0","251.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.061779395634545","21.203648785962727","0.36634036513804763","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.070159517063146","21.191202757663156","0.37427680621593795","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.0785395903094","21.178905805522","0.38227552889536487","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.08692024174373","21.166756484069086","0.3903297438777335","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.09530209773655","21.154753347834227","0.39843219953670483","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.103685784658275","21.142894951347238","0.4065751747154598","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.11207192887931","21.131179849137933","0.41475047493371264","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.12046115677006","21.119606595736123","0.42294943136541846","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.128854094700976","21.108173745671635","0.43116289971839833","-1","154.0","252.0","252.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.13725136904244","21.09687985347427","0.4393812618829987","-1","147.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.14565360616486","21.085723473673855","0.44759443185891284","-1","147.0","275.0","275.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.15406143243867","21.074703160800198","0.45579186088960694","-1","143.0","289.0","289.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.162475474234284","21.06381746938311","0.46396254845554347","-1","143.0","289.0","289.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.170896357922096","21.053064953952415","0.47209505309653693","-1","143.0","289.0","289.0"
"CURVE 1","3.5728400359605437","0.6074676183371088","0.284880094478138","54.17932470987254","21.04244416903792","0.4801775088819387","-1","143.0","289.0","289.0"
